iin,card_brand,card_sub_brand,card_type,card_category,country_code,bank_name,bank_url,bank_phone,bank_city
463589,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",88828746377,""
470543,VISA,"","","",MY,AMISLAMIC,"","",""
549186,MASTERCARD,"","","",MY,MAYBANK,"",1300886688,""
542418,MASTERCARD,"","","",US,CITI,"",8009505114,""
542418,MASTERCARD,"","","",US,CITI,"",8009505114,""
435983,VISA,"","","",US,USBANK,"",8006992281,""
493172,VISA,"","","",MX,BANORTE,"",8003969665,""
517572,MASTERCARD,"","","",US,BANK OF AMERICA,"",8004321000,""
430023,VISA,"","","",US,WORLD%27S FOREMOST,"",8008508402,""
536339,MASTERCARD,"","","",,,"",,""
449501,VISA,"","","",US,CORNING FEDERAL CREDIT UNION,"",8006778506,""
429754,VISA,"","","",MY,STANDARD CHARTERED,"",60377189999,""
434256,VISA,"","","",US,WELLS FARGO,"",8008693557,""
510805,MASTERCARD,"","","",US,CAPITAL ONE,"",8886448314,""
455255,VISA,"","","",MX,BANAMEX,"",8002262639,""
531106,MASTERCARD,"","","",US,BANCORP,"",8667536440,""
409311,VISA,"","","",US,BB&T,"",8002265228,""
541971,MASTERCARD,"","","",MY,CIMB,"",7459,""
411776,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
552351,MASTERCARD,"","","",US,CAPITOL ONE,"","",""
455357,VISA,"","","",MY,PUBLIC BANK BERHAD,"",0321768000,""
484810,VISA,"","","",MY,PUBLIC,"",0321768000,""
461046,VISA,"","","",US,CHASE,"",8009359935,""
552319,MASTERCARD,"","","",US,CAPITAL ONE,"",8887635655,""
455632,VISA,"","","",ID,BANK CENTRAL ASIA,"",62021500888,""
427178,VISA,"","","",US,REGIONS BANK,"",8002958472,""
510617,MASTERCARD,"","","",US,MORTON COMMUNITY,"","",""
457066,VISA,"","","",MY,RHB BANK BERHAD,"",1300888080,""
412800,VISA,"","","",US,CITI,"",8009505114,""
414709,VISA,"","","",US,CAPITAL ONE BANK,"",800-955-7070,""
414170,VISA,"","","",MY,"","",622,""
542418,MASTERCARD,"","","",US,CITI,"",8009505114,""
407221,VISA,"","","",US,WELLS FARGO,"",8006424720,""
432071,VISA,"","","",TR,AKBANK,"",4442525,""
483316,VISA,"","","",US,CHASE,"",8009359935,""
376493,AMEX,"","","",BR,BANCO DO BRASIL,"",553337231101,""
481581,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
482862,VISA,"","","",US,WELLS FARGO,"",8008693557,""
422727,VISA,"","","",KR,CITIBANK,"",8229508510,""
430023,VISA,"","","",US,WORLD%27S FOREMOST,"",8008508402,""
533491,MASTERCARD,"","","",JP,"SUMITOMO MITSUI CARD CO.,LTD","",0662281221,""
557910,MASTERCARD,"","","",MX,SANTANDER,"",018005010000,""
402944,VISA,"","","",US,TD BANKNORTH,"",8887519000,""
414720,VISA,"","","",US,CHASE,"",8005243880,""
542418,MASTERCARD,"","","",US,CITI,"",8009505114,""
431307,VISA,"","","",US,BANK OF AMERICA,"",8002056247,""
484810,VISA,"","","",MY,PUBLIC,"",0321768000,""
522174,MASTERCARD,"","","",MX,HSBC,"",9087736437,""
461046,VISA,"","","",US,CHASE,"",8009359935,""
544602,MASTERCARD,"","","",US,PEOPLES BANK,"",8008940300,""
422061,VISA,"","","",BR,SANTANDER BANESPA,"",08007023535,""
414721,VISA,"","","",US,NORDSTROM,"",8664450433,""
472409,VISA,"","","",CA,TD CANADA TRUST,"",8662223456,""
431307,VISA,"","","",US,BANK OF AMERICA,"",8002056247,""
540324,MASTERCARD,"","","",US,BANK OF THE WEST,"",8004882265,""
493172,VISA,"","","",MX,BANORTE,"",8003969665,""
532030,MASTERCARD,"","","",US,FIRST STATE COMMUNITY,"","",""
461046,VISA,"","","",US,CHASE,"",8009359935,""
518853,MASTERCARD,"","","",MX,BANAMEX,"",12262639,""
423731,VISA,"","","",US,COLUMBIA CREDIT UNION,"",3608914000,""
435680,VISA,"","","",US,BANK OF AMERICA,"",00841649787478,""
518081,MASTERCARD,"","","",,,"",,""
403766,VISA,"","","",US,U.S. BANK N.A.,"",8005583424,""
405385,VISA,"","","",US,MOUNTAIN AMERICA CREDIT UNION,"",800-7484302,""
429320,VISA,"","","",MY,HONG LEONG BANK BERHAD,"",60376268899,""
447764,VISA,"","","",MY,PUBLIC BANK BERHAD,"",0321768000,""
480213,VISA,"","","",US,"CAPITAL ONE, F.S.B.","",8008670904,""
480213,VISA,"","","",US,"CAPITAL ONE, F.S.B.","",8008670904,""
493161,VISA,"","","",MX,BBVA BANCOMER,"",8008472911,""
435142,VISA,"","","",US,BB&T,"",8002265228,""
411774,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
440318,VISA,"","","",US,FIDELITY,"",8778117088,""
412757,VISA,"","","",US,"ARMED FORCES BANK, NATIONAL ASSOCIATION","",8889292265,""
470132,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
429475,VISA,"","","",US,REGIONS BANK,"",(504) 278-1650,""
433443,VISA,"","","",US,WEBSTER BANK,"",8003252424,""
462161,VISA,"","","",US,AMARILLO NATIONAL,"",8063788000,""
474475,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",8004321000,""
532610,MASTERCARD,"","","",IL,BANK HAPOALIM,"",972 3 636 46 36,""
443057,VISA,"","","",US,PNCBANK,"",8887622265,""
415594,VISA,"","","",US,TLC FEDERAL CREDIT UNION,"",8006826075,""
441313,VISA,"","","",MX,BBVA,"","",""
447305,VISA,"","","",US,SELCO COMMUNITY CREDIT UNION,"",5416868000,""
548234,MASTERCARD,"","","",MX,BANAMEX,"",8002262639,""
540069,MASTERCARD,"","","",MY,RHB BANK BERHAD,"",60392068118,""
521395,MASTERCARD,"","","",MY,CIMBISLAMIC,"","",""
422240,VISA,"","","",PT,MONTEPIO,"",351217241624,""
473702,VISA,"","","",US,WELLS FARGO,"",8008693557,""
478200,VISA,"","","",US,CHASE,"",8002988016,""
450979,VISA,"","","",AR,SANTANDER RIO,"",541143793434,""
546540,MASTERCARD,"","","",US,SUNTRUST,"",8007868787,""
447494,VISA,"","","",US,FIRST ENTERTAINMENT FEDERAL CREDIT UNION,"",8888003328,""
430594,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
409600,VISA,"","","",BR,BRADESCO,"",5501488117522,""
551338,MASTERCARD,"","","",US,FIRST FEDERAL,"",8773678178,""
484810,VISA,"","","",MY,PUBLIC,"",0321768000,""
474476,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",877-833-5617,""
455513,VISA,"","","",MX,BBVA BANCOMER,"",8008472911,""
411773,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
426207,VISA,"","","",US,GROWFINANCIAL,"",8008396328,""
474488,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",8004321000,""
553822,MASTERCARD,"","","",US,BANK OF AMERICA,"",8004321000,""
412800,VISA,"","","",US,CITI,"",8009505114,""
491284,VISA,"","","",MX,HSBC,"",8003969665,""
511137,MASTERCARD,"","","",US,OPTUMHEALTH,"",8665389701,""
438289,VISA,"","","",MY,UNITED OVERSEAS BANK (MALAYSIA) BHD,"",60326128080,""
517805,MASTERCARD,"","","",US,CAPITAL ONE BANK,"",8009033637,""
498401,VISA,"","","",BR,BANCO DO BRASIL S.A.,"",8003969665,""
414170,VISA,"","","",MY,"","",622,""
542432,MASTERCARD,"","","",US,"FIFTH THIRD BANK, THE","",8009723030,""
402814,VISA,"","","",MY,HONG LEONG,"",60326161133,""
429313,VISA,"","","",MY,AMBANK,"",60321788888,""
431307,VISA,"","","",US,BANK OF AMERICA,"",8002056247,""
434471,VISA,"","","",US,HIGHMARK FEDERAL CREDIT UNION,"","",""
547046,MASTERCARD,"","","",MX,SANTANDER,"",8003077309,""
540041,MASTERCARD,"","","",MY,HSBC,"",60383215400,""
542418,MASTERCARD,"","","",US,CITI,"",8009505114,""
474475,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",8004321000,""
520416,MASTERCARD,"","","",MX,BANAMEX,"",8002262639,""
546016,MASTERCARD,"","","",GB,MINT,"",08704100870,""
533248,MASTERCARD,"","","",US,COMERICA,"",8887411115,""
552115,MASTERCARD,"","","",MY,CIMB,"",60362047722,""
517805,MASTERCARD,"","","",US,CAPITAL ONE BANK,"",8009033637,""
520301,MASTERCARD,"","","",DE,VALOVIS COMMERCIAL,"",491805202636,""
417849,VISA,"","","",MX,LIVERPOOL,"",52629999,""
443044,VISA,"","","",US,PNCBANK,"",8887622265,""
402944,VISA,"","","",US,TD BANKNORTH,"",8887519000,""
542432,MASTERCARD,"","","",US,"FIFTH THIRD BANK, THE","",8009723030,""
552115,MASTERCARD,"","","",MY,CIMB,"",60362047722,""
431307,VISA,"","","",US,BANK OF AMERICA,"",8002056247,""
517545,MASTERCARD,"","","",US,HUNTINGTON,"",8004802265,""
497040,VISA,"","","",FR,LA BANQUE POSTALE,"",33555425156,""
474472,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",8004321000,""
510805,MASTERCARD,"","","",US,CAPITAL ONE,"",8886448314,""
453978,VISA,"","","",GB,BARCLAYS BANK PLC,"",08457555555,""
443159,VISA,"","","",MY,HONG LEONG,"",1800388830,""
523945,MASTERCARD,"","","",MY,MAYBANK,"",1800881801,""
414734,VISA,"","","",US,BANK OF AMERICA,"",8005527302,""
402944,VISA,"","","",US,TD BANKNORTH,"",8887519000,""
472409,VISA,"","","",CA,TD CANADA TRUST,"",8662223456,""
415975,VISA,"","","",US,BB&T,"",8002265228,""
552668,MASTERCARD,"","","",BR,CAIXA,"",551132384455,""
414170,VISA,"","","",MY,"","",622,""
552302,MASTERCARD,"","","",MY,STANDARD CHARTERED,"","",""
456323,VISA,"","","",US,CHASE,"",8009359935,""
474166,VISA,"","","",US,WELLS FARGO,"",8002255935,""
413900,VISA,"","","",US,IFCU,"",7655322003,""
518652,MASTERCARD,"","","",GB,TESCO,"",08453004278,""
478200,VISA,"","","",US,CHASE,"",8002988016,""
498001,VISA,"","","",JP,MITSUI SUMITOMO,"",0662281221,""
440694,VISA,"","","",BR,HSBC,"",5545322202030,""
434258,VISA,"","","",US,WELLSFARGO,"",8008693557,""
510930,MASTERCARD,"","","",US,STAR FINANCIAL,"",7655524500,""
406095,VISA,"","","",US,NAVY FEDERAL CREDIT UNION,"",8888426328,""
542418,MASTERCARD,"","","",US,CITI,"",8009505114,""
426615,VISA,"","","",US,PATELCO CREDIT UNION,"",8003588228,""
408328,VISA,"","","",TG,BTCI,"",22822235600,""
490172,VISA,"","","",BR,ITAU,"",551140014848,""
453966,VISA,"","","",MY,HSBC,"",60383215400,""
436618,VISA,"","","",US,USBANK,"",8008722657,""
552040,MASTERCARD,"","","",MY,STANDARD CHARTERED BANK MALAYSIA,"",60377118888,""
545749,MASTERCARD,"","","",CA,"CAPITAL ONE, INC.","",8004813239,""
442644,VISA,"","","",US,WELLS FARGO BANK (ARIZONA) N.A.,"",8008693557,""
426603,VISA,"","","",US,MERRILL LYNCH NATIONAL FINANCIAL,"",8664652874,""
417480,VISA,"","","",ES,INGDIRECT,"",901113311,""
402944,VISA,"","","",US,TD BANKNORTH,"",8887519000,""
542528,MASTERCARD,"","","",,,"",,""
548234,MASTERCARD,"","","",MX,BANAMEX,"",8002262639,""
454493,VISA,"","","",ID,HSBC,"",622152914722,""
373394,AMEX,"","","",CA,AMERICAN EXPRESS,"",8888112323,""
427360,VISA,"","","",DE,DORTMUNDER VOLKSBANK,"","",""
547078,MASTERCARD,"","","",MX,BANORTE,"",3-72-83-12,""
515599,MASTERCARD,"","","",US,CAPITAL ONE,"",8009557070,""
528074,MASTERCARD,"","","",,,"",,""
544927,MASTERCARD,"","","",US,KEYBANK NATIONAL ASSOCIATION,"",8005392968,""
450935,VISA,"","","",MY,STANDARD CHARTERED BANK MALAYSIA BERHAD,"",0121,""
434256,VISA,"","","",US,WELLS FARGO,"",8008693557,""
457142,VISA,"","","",DK,DANSKE,"",4570123456,""
443438,VISA,"","","",AU,CREDIT UNION SERVICES CORPORATION (AUSTRALIA) LIMITED,"",133282,""
429313,VISA,"","","",MY,AMBANK,"",60321788888,""
490282,VISA,"","","",MY,HONG LEONG,"",60326161188,""
484810,VISA,"","","",MY,PUBLIC,"",0321768000,""
444054,VISA,"","","",BR,ITAU,"",551140014848,""
456471,VISA,"","","",AU,WESTPAC BANKING CORPORATION,"",61363451058,""
551238,MASTERCARD,"","","",MX,BANCO AZTECA ,"",018000407777,""
419002,VISA,"","","",US,USBANK,"",8008722657,""
546505,MASTERCARD,"","","",US,BMO HARRIS,"",8883402265,""
531681,MASTERCARD,"","","",BR,ITAU,"",5545852362,""
545313,MASTERCARD,"","","",US,"FIDELITY INFORMATION SERVICES, INC.","",8646799000,""
544064,MASTERCARD,"","","",MY,MBF CARD SERVICES SDN BHD,"",60321677600,""
540069,MASTERCARD,"","","",MY,RHB BANK BERHAD,"",60392068118,""
443264,VISA,"","","",US,USBANK,"",8008722657,""
460213,VISA,"","","",US,FIRST,"",8004722265,""
429164,VISA,"","","",US,SUSQUEHANNA,"",8003113182,""
544643,MASTERCARD,"","","",US,GECU,"",9157789221,""
442795,VISA,"","","",US,CHARTERONE,"",8772427837,""
494133,VISA,"","","",MX,SANTANDER,"",8003969665,""
422061,VISA,"","","",BR,SANTANDER BANESPA,"",08007023535,""
491283,VISA,"","","",MX,HSBC,"",525557213390,""
457066,VISA,"","","",MY,RHB BANK BERHAD,"",1300888080,""
514292,MASTERCARD,"","","",US,GENFED,"",4196361053,""
547231,MASTERCARD,"","","",MY,PUBLIC BANK BERHAD,"",0321768000,""
475824,VISA,"","","",US,AMERICA FIRST CREDIT UNION,"",8009993961,""
492182,VISA,"","","",GB,LLOYDS,"",08453000000,""
601149,DISCOVER,"","","",US,DISCOVER,"",8003472683,""
537851,MASTERCARD,"","","",CA,FIRST CALGARY,"",4035208000,""
412061,VISA,"","","",US,MERRICK,"",800-253-2322,""
435544,VISA,"","","",US,REGIONS,"",8002958472,""
547046,MASTERCARD,"","","",MX,SANTANDER,"",8003077309,""
432739,VISA,"","","",US,STATE EMPLOYEES' CREDIT UNION,"",8002757328,""
475130,VISA,"","","",GB,NAT WEST,"",08456002803,""
483312,VISA,"","","",US,CHASE,"",8009359935,""
455181,VISA,"","","",BR,BRADESCO,"",551140020022,""
436346,VISA,"","","",MY,RHB ISLAMIC,"","",""
542418,MASTERCARD,"","","",US,CITI,"",8009505114,""
378266,AMEX,"","","",US,AMAX,"",8005536464,""
469227,VISA,"","","",US,USBANK,"",8663227989,""
378296,AMEX,"","","",US,AMERICAN EXPRESS,"",8005284800,""
414170,VISA,"","","",MY,"","",622,""
542634,MASTERCARD,"","","",MY,PUBLIC,"",60321639400,""
414720,VISA,"","","",US,CHASE,"",8005243880,""
552318,MASTERCARD,"","","",US,CAPITAL ONE,"",8887635655,""
455359,VISA,"","","",TR,YAPI KREDI BANKASI,"",4440448,""
419002,VISA,"","","",US,USBANK,"",8008722657,""
542418,MASTERCARD,"","","",US,CITI,"",8009505114,""
524165,MASTERCARD,"","","",SA,SAUDI HOLLANDI,"",966920013323,""
422061,VISA,"","","",BR,SANTANDER BANESPA,"",08007023535,""
410998,VISA,"","","",US,LYNNVILLE NATIONAL,"",608-836-2487,""
443044,VISA,"","","",US,PNCBANK,"",8887622265,""
515735,MASTERCARD,"","","",US,CITI,"",8665805802,""
426428,VISA,"","","",US,BANK OF AMERICA,"",8004212110,""
425628,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
481588,VISA,"","","",US,BANK OF AMERICA,"",8882874637,""
474166,VISA,"","","",US,WELLS FARGO,"",8002255935,""
420767,VISA,"","","",US,CHASE,"",8009359935,""
542974,MASTERCARD,"","","",BR,ITAU,"",551121554828,""
512734,MASTERCARD,"","","",US,CAPITALONE,"",8009557070,""
483312,VISA,"","","",US,CHASE,"",8009359935,""
414734,VISA,"","","",US,BANK OF AMERICA,"",8005527302,""
517545,MASTERCARD,"","","",US,HUNTINGTON,"",8004802265,""
558285,MASTERCARD,"","","",BR,BRADESCO ADMINISTRADORA DE CARTOES DE CREDITO LTDA,"",40020022,""
511082,MASTERCARD,"","","",US,CITIZENS,"",6017362601,""
516361,MASTERCARD,"","","",AU,WESTPAC,"",1300651089,""
406669,VISA,"","","",BR,BRADESCO,"",551133382822,""
497940,VISA,"","","",FR,CREDIT INDUSTRIEL ET COMMERCIAL,"",0825006161,""
544731,MASTERCARD,"","","",BR,SANTANDER,"",8003077309,""
373737,AMEX,"","","",US,AMERICAN EXPRESS,"",8004231414,""
491607,VISA,"","","",US,"","",51-1-4218333,""
456331,VISA,"","","",US,CHASE,"",8002427338,""
402047,VISA,"","","",US,LGFCU,"",8887328562,""
420767,VISA,"","","",US,CHASE,"",8009359935,""
518767,MASTERCARD,"","","",BR,CAIXA ECONOMICA FEDERAL,"",08007284425,""
540067,MASTERCARD,"","","",MY,MAYBANK,"",60378443696,""
451377,VISA,"","","",AR,BANCO DE LA PROVINCIA DE BUENOS AIRES,"",54-1-43797770,""
457070,VISA,"","","",MY,RHBBANK,"",60392068118,""
414930,VISA,"","","",US,TECHE FEDERAL,"",8008970315,""
400163,VISA,"","","",BR,BANCO DO BRASIL,"",3039671096,""
540168,MASTERCARD,"","","",US,CHASE,"",8005243880,""
515894,MASTERCARD,"","","",BR,BANCO COOPERATIVO DO BRASIL S/A ,"",6132175200,""
483312,VISA,"","","",US,CHASE,"",8009359935,""
541726,MASTERCARD,"","","",MY,CIMB,"",603 6204 7878,""
404507,VISA,"","","",US,DUPACO,"",8003737600,""
558158,MASTERCARD,"","","",US,PAYPAL,"",8668886080,""
435140,VISA,"","","",US,BB&T,"",8002265228,""
515590,MASTERCARD,"","","",BR,SANTANDER BANESPA,"","",""
445475,VISA,"","","",BE,BELFIUS,"",3222058585,""
552115,MASTERCARD,"","","",MY,CIMB,"",60362047722,""
527515,MASTERCARD,"","","",US,BANK OF AMERICA,"",8002884408,""
547071,MASTERCARD,"","","",,,"",,""
493161,VISA,"","","",MX,BBVA BANCOMER,"",8008472911,""
465156,VISA,"","","",US,SERVICE CREDIT UNION,"",8009367730,""
476164,VISA,"","","",US,TCF NATIONAL BANK,"",8008232265,""
483316,VISA,"","","",US,CHASE,"",8009359935,""
488893,VISA,"","","",US,BANK OF AMERICA,"",8004212110,""
542418,MASTERCARD,"","","",US,CITI,"",8009505114,""
499916,VISA,"","","",NZ,BANK OF NEW ZEALAND,"",6444709212,""
549782,MASTERCARD,"","","",MY,RHBBANK,"",60126899748,""
549186,MASTERCARD,"","","",MY,MAYBANK,"",1300886688,""
513517,MASTERCARD,"","","",FR,BPPC,"",33 1 45 67 84 84,""
424631,VISA,"","","",US,CHASE,"",8003465538,""
512089,MASTERCARD,"","","",MY,HSBC BANK MALAYSIA BERHAD,"",60383215222,""
530127,MASTERCARD,"","","",GB,BARCLAYCARD,"",441604230230,""
474165,VISA,"","","",US,WELLS FARGO,"",8002255935,""
480209,VISA,"","","",US,USBANK,"",8006733555,""
529323,MASTERCARD,"","","",BR,ITAU,"",30033030,""
540404,MASTERCARD,"","","",US,FIRST HAWAIIAN BANK,"",8088444444,""
549138,MASTERCARD,"","","",MX,BANAMEX,"",8002262639,""
551238,MASTERCARD,"","","",MX,BANCO AZTECA ,"",018000407777,""
490172,VISA,"","","",BR,ITAU,"",551140014848,""
481583,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
424631,VISA,"","","",US,CHASE,"",8003465538,""
470543,VISA,"","","",MY,AMISLAMIC,"","",""
483316,VISA,"","","",US,CHASE,"",8009359935,""
411773,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
425816,VISA,"","","",US,M%26T,"",7166261900,""
483316,VISA,"","","",US,CHASE,"",8009359935,""
414737,VISA,"","","",US,BANK OF AMERICA,"",8002056247,""
415977,VISA,"","","",US,BB&T,"",8002265228,""
547046,MASTERCARD,"","","",MX,SANTANDER,"",8003077309,""
436773,VISA,"","","",NZ,NATIONAL,"",6443829608,""
525307,MASTERCARD,"","","",US,FINANCIAL PARTNERS,"",47 22 98 10 00,""
443049,VISA,"","","",US,PNCBANK,"",8887622265,""
406032,VISA,"","","",US,CHASE,"",8002988016,""
430839,VISA,"","","",US,KOHLER CREDIT UNION,"",9204592595,""
414720,VISA,"","","",US,CHASE,"",8005243880,""
436618,VISA,"","","",US,USBANK,"",8008722657,""
547046,MASTERCARD,"","","",MX,SANTANDER,"",8003077309,""
412025,VISA,"","","",US,ECCBANK,"",9256091971,""
463588,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",8882874637,""
434769,VISA,"","","",US,CHASE,"",9852498250,""
441104,VISA,"","","",US,CHASE,"",8009359935,""
453966,VISA,"","","",MY,HSBC,"",60383215400,""
549099,MASTERCARD,"","","",US,MBNA AMERICA,"",8004212110,""
554927,MASTERCARD,"","","",BR,"BANCO DO BRASIL, S.A.","",55,""
552302,MASTERCARD,"","","",MY,STANDARD CHARTERED,"","",""
478499,VISA,"","","",US,BANCORP,"",8666794869,""
473703,VISA,"","","",US,WELLS FARGO,"",8008693557,""
490172,VISA,"","","",BR,ITAU,"",551140014848,""
552313,MASTERCARD,"","","",US,USAA,"",8005318722,""
414720,VISA,"","","",US,CHASE,"",8005243880,""
455500,VISA,"","","",MX,BANCOMER,"",52262663,""
446540,VISA,"","","",US,"WELLS FARGO BANK NEVADA, N.A.","",8006424720,""
493161,VISA,"","","",MX,BBVA BANCOMER,"",8008472911,""
554909,MASTERCARD,"","","",DO,BANRESERVAS,"",809-542-5059,""
450003,VISA,"","","",CA,CIBC,"",8004654653,""
515597,MASTERCARD,"","","",US,CAPITAL ONE,"",8004771024,""
527519,MASTERCARD,"","","",US,BANK OF AMERICA,"",8002684408,""
402506,VISA,"","","",MY,MBF CARDS,"",60321677600,""
435544,VISA,"","","",US,REGIONS,"",8002958472,""
548234,MASTERCARD,"","","",MX,BANAMEX,"",8002262639,""
415975,VISA,"","","",US,BB&T,"",8002265228,""
451015,VISA,"","","",CA,ROYAL BANK OF CANADA,"",8007692512,""
444054,VISA,"","","",BR,ITAU,"",551140014848,""
541971,MASTERCARD,"","","",MY,CIMB,"",7459,""
410894,VISA,"","","",US,BB&T,"",8002265228,""
527660,MASTERCARD,"","","",BR,CONTASUPER,"",551123881649,""
411773,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
517545,MASTERCARD,"","","",US,HUNTINGTON,"",8004802265,""
443044,VISA,"","","",US,PNCBANK,"",8887622265,""
435544,VISA,"","","",US,REGIONS,"",8002958472,""
546616,MASTERCARD,"","","",US,CITI,"",8887662484,""
498401,VISA,"","","",BR,BANCO DO BRASIL S.A.,"",8003969665,""
411773,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
442732,VISA,"","","",US,CHASE,"",8002427338,""
544579,MASTERCARD,"","","",US,UNITED COMMUNITY BANK,"",7064396600,""
516361,MASTERCARD,"","","",AU,WESTPAC,"",1300651089,""
426684,VISA,"","","",US,CHASE,"",8005243880,""
474472,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",8004321000,""
414170,VISA,"","","",MY,"","",622,""
438857,VISA,"","","",US,CHASE,"",8005377783,""
411776,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
376654,AMEX,"","","",EC,BANCO DE GUAYAQUIL,"",1700242424,""
483312,VISA,"","","",US,CHASE,"",8009359935,""
461046,VISA,"","","",US,CHASE,"",8009359935,""
474488,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",8004321000,""
449247,VISA,"","","",US,PARTNERS FEDERAL CREDIT UNION,"",8004497728,""
441104,VISA,"","","",US,CHASE,"",8009359935,""
470134,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
415726,VISA,"","","",US,AMEGY,"",8002870307,""
431307,VISA,"","","",US,BANK OF AMERICA,"",8002056247,""
376623,AMEX,"","","",BR,BRADESCO,"","",""
546505,MASTERCARD,"","","",US,BMO HARRIS,"",8883402265,""
434769,VISA,"","","",US,CHASE,"",9852498250,""
547497,MASTERCARD,"","","",US,BANK OF AMERICA,"",800-673-1044,""
552128,MASTERCARD,"","","",BR,CITIBANK,"",551140042484,""
436618,VISA,"","","",US,USBANK,"",8008722657,""
546528,MASTERCARD,"","","",US,USAA,"",8005318722,""
444054,VISA,"","","",BR,ITAU,"",551140014848,""
425981,VISA,"","","",MX,IXE BANCO S.A.,"",8003969665,""
413348,VISA,"","","",,,"",,""
425907,VISA,"","","",US,WELLSFARGO,"",8002255935,""
464018,VISA,"","","",US,CHASE,"",8882474080,""
459914,VISA,"","","",MY,UNITED OVERSEAS BANK (MALAYSIA) BHD,"",60326128121,""
548591,MASTERCARD,"","","",BR,HSBC,"",554133076110,""
528843,MASTERCARD,"","","",MX,BANAMEX,"",6367226799,""
401197,VISA,"","","",US,TALBOT,"",4108869802,""
481582,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
541065,MASTERCARD,"","","",US,CITI,"",8887662484,""
486796,VISA,"","","",US,CHASE,"",8009359935,""
477291,VISA,"","","",MX,BBVA BANCOMER,"",52262663,""
414170,VISA,"","","",MY,"","",622,""
543623,MASTERCARD,"","","",MY,UNITED OVERSEAS BANK (MALAYSIA) BERHAD,"",60326123333,""
482425,VISA,"","","",BR,RIACHUELO,"",6792223793,""
543311,MASTERCARD,"","","",MY,CITIBANK BERHAD,"",60323833623,""
521729,MASTERCARD,"","","",AU,COMMONWEALTH,"",61132221,""
411773,VISA,"","","",US,BANK OF AMERICA,"",8004321000,""
546540,MASTERCARD,"","","",US,SUNTRUST,"",8007868787,""
463551,VISA,"","","",US,"BANK OF AMERICA, NATIONAL ASSOCIATION","",8006228731,""
484735,VISA,"","","",US,BANCORP,"",8005711376,""
552640,MASTERCARD,"","","",BR,ITAU,"",551132353737,""
499913,VISA,"","","",NZ,BANK OF NEW ZEALAND,"",6444709212,""
